customer_id,vendor_count,is_chain,product_data_labels
f3a1c97b0e,2,2,1
0bcf91b239,6,4,0
5db7506312,3,2,1
077e820bfb,2,1,1
3d0c8671a8,2,2,1
197197a2f6,3,3,0
46d2b81828,3,2,1
49f9af2e05,3,2,1
077b001a03,3,8,0
2960616398,2,2,1
ba8883034d,3,3,0
c034c816ec,2,2,1
f15212da53,1,2,1
0f609794cd,2,0,1
33e816e563,2,2,1
490461be3e,2,2,1
91730cb195,2,1,1
aace519401,2,2,1
e408743c62,2,1,1
3a9b439fbb,3,2,1
5376ab5261,2,3,1
56ceace03a,4,4,0
59450ca7ec,2,2,1
69da6f762d,2,1,1
71ebec277d,1,3,1
732d137c2a,2,2,1
c5c5c9d9e3,2,1,1
d85f269af1,2,2,1
e17ed557b0,2,2,1
e3d95ee614,3,2,1
efc026d573,1,2,1
a7849ae211,1,2,1
bff7011d40,1,2,1
d0f75813f2,2,2,1
d160d3d0a0,2,0,1
1e468b9cbf,1,2,1
7bf1c0c39e,2,2,1
97283baac0,2,2,1
9eb20bc7df,2,2,1
b8fe0c2f2f,3,2,1
d4ba2b97a2,2,1,1
adcb665fd7,3,3,0
bc05e5818f,2,1,1
f7e3fb2aa9,2,0,1
0d8033da41,4,4,0
7d6d4ad400,2,2,1
e5dd0b0710,1,0,1
0271e22471,3,3,0
1b23a86868,2,2,1
6400d5b64a,3,1,1
b897fac421,3,2,1
fa550686f1,5,4,0
54f188628a,2,2,1
5cd4bb4957,2,2,1
8fd82b61cb,2,1,1
fd676762ef,1,2,1
86fcc08af6,3,3,0
a2ef1541f6,2,1,1
b2e11c8833,4,4,0
db506cf928,1,0,1
f68816c631,2,3,1
9b65dae54b,2,2,1
125c301e0a,2,3,1
261cc58185,4,2,0
34510c01d6,2,2,1
617da642d8,2,0,1
888cae6121,1,0,1
bd445ebd82,3,2,1
c959e60562,2,2,1
e031c4d152,2,1,1
ee6b3b0310,2,1,1
f4481d59a9,2,1,1
5039bc482a,2,3,1
58f37d278a,2,2,1
92c140b44c,2,1,1
f4a869db6f,2,1,1
1f49afc369,2,2,1
3c95eb55c1,3,2,1
435c85b2ba,2,1,1
6a40ec8ba1,3,3,0
78d9f6443f,1,0,1
ab0fd08225,2,0,1
45c82a2dbd,5,7,0
b5d416c81f,2,1,1
c1041fb01e,2,1,1
e3fd3d3576,2,4,1
0a73546fd2,2,0,1
0e88fa2c9c,2,3,1
15015bcaa6,5,3,0
1fab975455,1,2,1
2f4b9b5c7c,2,1,1
46b4b6a7d9,3,3,0
df960085e5,2,2,1
e94e56a4ca,2,1,1
feecfcf0ca,2,2,1
07ab09eaf9,2,1,1
23649a0aa6,2,3,1
2c54db8bc5,2,2,1
6e485c2e2a,2,2,1
81a8b9061a,3,3,0
95d52301d7,2,0,1
a688d1cd56,4,3,0
e510aeb9e8,2,1,1
ebbe3568fd,3,3,0
4510c9a36b,2,1,1
668637dd80,4,4,0
7f0772b1c5,2,1,1
935965e144,6,4,0
bcefb5df63,3,4,0
2fcd180d44,2,2,1
7b6bf986a5,2,2,1
c305266d11,2,2,1
845d832ada,3,3,0
a5aeb0ba9b,3,2,1
044c5e19f7,2,1,1
1426e14ebc,7,4,0
212ddc425a,2,2,1
2391cc39a0,2,1,1
4f7912bf1d,2,2,1
7512ade15e,3,2,1
83f84cf39a,4,4,0
94f2231eb0,2,2,1
b3f1e13874,2,3,1
b65cce6b6a,8,7,3
d2a83c99bf,4,6,0
f2701c849d,2,1,1
fe432ebdf3,2,2,1
15de767978,3,2,1
33870cf5ed,2,2,1
4234f3134f,2,1,1
4d4d67232b,3,0,1
50fd023e25,2,3,1
7a50c99b32,2,2,1
a8826da479,2,2,1
dd3b8059a9,2,3,1
ed08bdeacd,2,2,1
50da34e006,2,2,1
656b012621,3,3,0
6580a4f991,3,2,1
c8f42c2567,4,4,0
265fa5ca6f,4,2,0
35d414e841,5,3,0
669ca4c32b,2,2,1
a1def693da,6,4,0
062c09f6f9,2,2,1
1f9c325f68,3,3,0
307a2f051d,5,1,0
75536ec7b4,1,0,1
80bfc082ff,3,3,0
b7f844be23,2,1,1
ba8c8cf31e,4,3,0
ebcb90ccfd,6,4,0
05fa0005c3,5,1,0
2248aed904,2,1,1
267fa6cf85,2,1,1
2ff7e0979d,3,0,1
4d8f99ca1f,2,3,1
5c85541a3b,2,1,1
9190b8e82f,5,5,0
966d7c7b04,1,0,1
e08a683473,3,3,0
309e0651dd,4,3,0
343895a411,3,3,0
4bd9e91b49,4,4,0
4c162f0e99,2,2,1
4e889a3a11,2,2,1
4f53b0fa75,3,1,1
603f536ea2,3,0,1
7bc595548d,2,2,1
807d5977fa,4,4,0
9c15398c8b,6,7,0
a76b37fdf7,4,3,0
af8b92e0b2,4,2,0
bf40895b5b,2,1,1
d9dce03231,11,9,3
ef6f0af458,3,3,0
297947954f,2,1,1
2e8f7ad096,1,0,1
4ee24aec53,2,6,0
61ebf06082,6,5,0
906a920ca1,2,2,1
997795af3a,4,4,0
9a5c654236,1,0,1
aa23c207a8,2,5,1
d950d3bb6c,3,3,0
ebd9d4345b,2,0,1
095696c312,2,2,1
22d7a32da5,1,0,1
49c75d0f01,3,0,1
8a3badb68c,2,1,1
d2af4538ea,1,0,1
23b755ca2c,8,5,3
3b7237fcad,3,4,0
d3ebc9d545,4,4,0
dc297846e4,2,2,1
00abae981d,8,7,3
182f2e83c5,2,0,1
19b45e52cc,2,2,1
60d0a5ed60,2,2,1
68426db6a1,3,0,1
7a4ad4262c,3,0,1
7b414cd081,8,3,0
902ec47dce,4,4,0
e2b5b1e1bd,2,1,1
0dcf18f9fa,3,0,1
1998dc2582,3,2,1
391c201ec6,7,2,0
3e010e2d14,3,2,1
3fc9874c6b,5,3,0
6fdf4a68af,3,2,1
8209ba14a7,4,2,0
83cb8f3c45,3,3,0
997daf2eb3,6,2,0
a3ad39f7bb,4,1,0
c133c9be3f,8,1,0
cd36c79b27,3,2,1
20c7cadccd,5,4,0
6bd7fe34d7,3,1,1
75d38c5ba5,2,2,1
870f7b90f1,2,4,1
8d6f2bcf04,3,5,0
b1bf2e91a0,2,1,1
c1b4fca926,2,0,1
ce2fc74dc8,2,1,1
e3fb97dc3d,3,3,0
18397f4e11,4,4,0
227e101752,1,0,1
2a70de8a2a,4,4,0
52aa06ba39,6,3,0
622f3ad8aa,2,0,1
649cb5df7b,1,2,1
6b855e4ab6,3,4,0
943f901347,2,2,1
94c8f82518,5,0,0
a7bf1f7818,5,5,0
b6ea79174e,4,3,0
c77287269a,2,0,1
c7d09014a4,4,3,0
f0dac9bb90,3,7,0
fb1e0a753f,3,4,0
0173b2eb24,2,2,1
098eb4e6f7,1,2,1
0dd609daa3,3,11,0
182778bcb5,2,2,1
2eacfa1273,6,7,0
38a0a02108,3,4,0
5114f83189,3,3,0
5435bf4dba,3,2,1
7be01e5947,4,6,0
8b5102f164,2,0,1
978de0f978,1,3,1
aa1cab6ca0,3,3,0
b0281f9220,3,1,1
b0742ed977,7,10,3
b25128bc62,3,3,0
ecd817b086,3,4,0
f79b7985f1,2,3,1
ff929d4a34,4,4,0
ff963f8ecc,3,1,1
43d86c2d58,3,2,1
5611008479,5,5,0
6466fd56ec,8,7,3
8aa15a223c,2,2,1
8ef8fd0a33,3,3,0
947d514198,2,2,1
bcc1ac3c60,2,6,0
c6cc0fc9a2,8,10,3
caed6a611b,3,0,1
d38989dbaa,2,2,1
21acd97470,3,0,1
37178a6833,4,4,0
7aee687363,11,3,3
8e952532b1,2,3,1
a0d95ed2a3,10,8,3
a46febeeb3,4,2,0
a8ae9dd360,15,17,2
afbfb7fe9e,4,8,0
b67e42d1b9,3,1,1
1d7f55466e,3,3,0
214bdcae8a,5,6,0
22af6f8113,2,1,1
4921f2f84b,5,3,0
7358872a57,9,5,3
88a7bd5269,5,7,0
8c2d6d847c,4,2,0
a6bc647d07,4,5,0
cb41379930,4,8,0
dae2cf80e0,4,10,0
e5489d92b9,2,3,1
f768b00c93,3,2,1
014e95b860,4,3,0
103355aebe,2,6,0
320639e5c4,7,10,3
3ae139cc66,4,2,0
40a78caa65,2,1,1
4fd408d90a,3,3,0
6adf8b9963,3,1,1
8100113560,2,0,1
83fadff6d1,3,0,1
b8d490273a,5,1,0
b9e47b21f6,3,2,1
c274bf73a4,5,6,0
dcd665d317,1,0,1
3189217ed1,5,4,0
37b381dd8f,6,7,0
4011fb017a,3,3,0
4f746dba4a,3,2,1
590f20b3e4,2,2,1
5f4a91a0b5,1,0,1
65533d4285,4,6,0
76d15f6718,3,1,1
7e5f7a2606,5,4,0
88af4e7ce5,4,6,0
9de3043d4f,1,2,1
9fedf92d0a,4,2,0
a433d8d1b2,3,0,1
b6b0ab7e0b,3,3,0
be68d767ca,5,6,0
bfde0f1821,2,3,1
c072b8fcfe,3,4,0
c5b86360b0,4,7,0
da9cdb4cdc,2,0,1
df31032b17,2,1,1
eedf2dc5a7,13,5,3
01dfe4dc25,1,1,1
03b08b0972,1,1,1
0c673af48e,1,1,1
0f5557100b,1,1,1
1106501efe,1,0,1
14ee77b82c,1,1,1
178c4e0320,1,0,1
18bf939a41,0,1,1
19a5fe9323,1,1,1
1cdc8ed821,1,1,1
1ea19dc6c7,1,1,1
2397667561,1,0,1
25be24a76c,1,0,1
35ec4102c1,1,0,1
3a24eada50,1,1,1
4835e03966,1,1,1
48e600e0db,1,1,1
4c201231c3,1,0,1
4c746d3050,1,1,1
4f90cd91be,1,1,1
519aca7103,1,0,1
5a149dfc46,1,1,1
5d028c6f13,1,0,1
63ed90cf07,1,0,1
662611272e,1,0,1
6cc2ed9b0b,1,0,1
7076953017,1,0,1
71ab785576,1,0,1
75eb9817aa,1,0,1
7b9f04af92,1,0,1
83b48ee5f9,1,0,1
856e086562,1,0,1
88e1e2d627,1,0,1
8d72a81767,1,1,1
8e04a101b5,1,0,1
8e96f69ee5,2,2,1
8ef206567b,1,1,1
8fa9ff06de,1,1,1
94a3815e35,1,1,1
9c1b782198,1,0,1
9ca175bb0f,2,1,1
ab8a7e664e,1,0,1
ae1a506272,1,0,1
ae6a430898,1,0,1
bbe9717cc1,1,1,1
bc4d57eea2,1,0,1
c3cccd9b54,1,1,1
c6524e75ee,1,1,1
c8f4e6ad90,1,1,1
cd316591c5,1,0,1
d5beb61ab0,0,1,1
da6dfe3f0b,1,0,1
e0adc4d84e,1,1,1
e5c173954d,1,1,1
e5c9ae65a6,1,1,1
ed47c3a7b8,1,1,1
ef8522ef60,1,0,1
f0af9029fe,1,0,1
f47c873fdd,1,0,1
09aac72a3f,2,2,1
8df14517df,3,3,0
9ab390d4b9,1,2,1
239de8b4ef,2,2,1
cd9107a154,2,0,1
15e2d41dbd,2,1,1
1fadafe875,2,2,1
5efa782bcc,3,4,0
a2f35de9b9,2,1,1
c565007441,3,3,0
4712956bb9,2,0,1
ced14d13bc,2,0,1
0e63e95e12,2,0,1
4f98eb0b37,2,1,1
ad19d94884,2,0,1
8a95d8227d,3,3,0
b0ac907009,1,2,1
cc84d4b8ad,4,3,0
0105c6c471,2,3,1
95c4c97bd4,2,0,1
f1f6202ac5,2,2,1
92e50d5d10,3,4,0
7e6d6397e9,4,3,0
a14c8d1933,1,2,1
61bb669245,3,3,0
76d9222fd6,2,2,1
ef8861f150,2,2,1
4b7e32258c,4,5,0
649b3a6e5c,2,2,1
7e50f64c47,3,9,0
28341a89aa,2,0,1
3983f53129,3,1,1
6fce648047,2,1,1
8e145af159,2,1,1
687e576156,3,1,1
75ff8da542,2,1,1
762f4be632,2,0,1
9124eabed4,3,4,0
ad7c3ba6a7,2,2,1
b0268fc70e,3,1,1
dd9e145500,2,3,1
ae88912f23,2,2,1
b2d9750cf6,2,3,1
492616ea04,3,2,1
401dd3c1d3,2,0,1
d388768d98,2,2,1
f8f5e44f96,3,3,0
cffc6482d2,2,2,1
e2a3ff433b,2,3,1
03a6bf75c3,2,1,1
0598d1d9aa,3,3,0
3c24612555,2,2,1
8fc266fa07,3,3,0
e9009c8b42,2,1,1
fc6b04835a,2,1,1
fd923164be,2,2,1
4460747b40,4,3,0
a40a8fa6a0,3,3,0
b1310c6e22,2,1,1
bb0fc4537f,1,0,1
0f27960bf9,2,2,1
a0502e5331,2,1,1
5e1f4ce465,1,3,1
744bc9603a,2,2,1
7a117bb14e,1,3,1
a111d79655,1,0,1
010681665b,3,3,0
11a998f833,4,3,0
a7e73659c1,1,2,1
b58f65744a,2,2,1
b9f7ccf5a8,4,3,0
e2c0e91096,1,0,1
87eae3fb28,4,4,0
e63f340ee3,2,1,1
c7b768b58c,2,0,1
dcb9e18f9b,1,2,1
2a16b7f37c,2,1,1
2d78b26882,3,2,1
3d5775f5ea,3,4,0
44884c0d40,2,2,1
5775df2755,3,2,1
6c44663da2,2,0,1
cbab8486e7,3,3,0
97b1f19550,2,1,1
a18d01d900,3,3,0
bb4a82ac1d,4,4,0
e9053cbe26,3,2,1
3966285d1b,2,2,1
40443b54a4,2,2,1
4a15cde680,3,3,0
a864645c42,1,0,1
1d4f8459ed,2,1,1
c9de716377,2,3,1
10eb570d48,2,2,1
13ab75450f,3,3,0
8bf7fb8f52,2,0,1
96145bf0a2,3,3,0
d6157437b3,2,3,1
e6c8972942,3,6,0
6d7dfb9e89,3,2,1
9b35456eef,3,3,0
a77b6cc38b,3,1,1
be43af5785,1,2,1
ddb11a0ab5,7,7,3
4120289bdd,2,0,1
75675fa524,2,3,1
7a7cd02309,4,2,0
a0603af1db,3,4,0
04404c784c,4,4,0
5ec894e01f,3,2,1
df3fce06cb,2,0,1
5a0e1d384f,3,4,0
ac73d45fad,3,2,1
b7b67749ae,7,7,3
c5ed8fd6e2,1,0,1
dd82591ed9,2,2,1
114d499936,2,2,1
5fbe1d0556,3,1,1
744d3918b5,7,7,3
d8d3db0e40,3,0,1
429323daf4,4,4,0
661a9abd2b,4,2,0
d6656ad2ff,3,0,1
d6fe41717c,1,2,1
3d07d0d2da,2,4,1
3f32eef197,2,1,1
787975aedb,2,0,1
f0f6e55b71,2,2,1
f763493133,2,2,1
ead698a130,4,4,0
f9c2597a13,2,2,1
1baebec8ab,2,1,1
20eba2af48,3,2,1
917ac143d7,2,0,1
ad574d224d,2,1,1
e39555adf2,6,4,0
ebb37f4fff,6,1,0
43b053d8bb,3,2,1
5e0c5a417e,3,1,1
e1aae67759,2,2,1
1e6b79492f,2,2,1
1f4aa275f1,3,1,1
f145d21689,4,4,0
0a14981fd6,4,5,0
59035c7c83,4,0,0
b8f7087f40,2,3,1
e354b6cb21,2,2,1
f0e509215c,3,1,1
f4c3158d90,3,2,1
1176847a92,4,1,0
1b3e9e5a2b,5,0,0
231a848de7,1,0,1
fe9445bc1d,2,1,1
16841acb57,3,3,0
2e87017faf,2,2,1
97a066e138,2,1,1
f4dbf9baa4,2,2,1
0cfc3964c5,4,5,0
1e194112d6,9,10,3
23052065e8,5,2,0
65f865ab43,5,2,0
99aea17bc0,2,2,1
d4d7051c0b,3,3,0
ef8c2d9240,7,2,0
fc7db738ce,4,7,0
2de9668a90,2,2,1
3de89a6f64,3,3,0
ea0ee6cd7a,4,5,0
09a0ebc5a2,5,3,0
9854a62809,3,1,1
a366f0d29a,6,6,0
cd186ba8d9,5,5,0
e00eab4001,4,2,0
ea897c0fd7,3,4,0
588b6dba6a,3,3,0
75a0959ea0,2,2,1
9614782222,3,2,1
ea1c8db55f,2,1,1
1b2841b6b5,2,1,1
9b32d11e95,4,5,0
9b57009567,2,3,1
9b629c4469,3,2,1
ade7ced337,3,5,0
e12b591fa8,4,3,0
1c9faf9fe5,5,0,0
24efd14704,3,3,0
4f2249bfb2,3,6,0
6153d9a19d,3,3,0
87a393fdc7,4,6,0
c6cf25e093,4,3,0
da1a84eec7,1,0,1
0a4eaeb642,5,2,0
36679d27a2,2,0,1
60223facd9,4,3,0
a2a8a4af96,3,1,1
c07e3c7a07,1,0,1
ebc3b21908,4,1,0
f3f9605d2c,3,1,1
0d827f759d,4,3,0
34cd96e6f3,4,2,0
35fa9b4bed,5,5,0
38969d2dd5,14,4,3
4b25f9d111,4,3,0
97e13d8f49,6,6,0
9868eb94e6,2,0,1
a1da595375,4,0,0
c86ba41113,2,2,1
c9b63efd1d,3,1,1
cf84cc9320,4,1,0
cf8892c566,1,3,1
0f2fe2458d,3,1,1
1a245ad234,4,3,0
1dc2df9bbc,4,1,0
27485ca662,3,3,0
539b886db5,3,1,1
606dc0697b,4,0,0
89e47a4ad6,1,7,1
95d007d7d2,3,3,0
9a6dcf0e07,4,3,0
b2a6b23b71,1,0,1
b37a1ec661,5,3,0
d50ef699b7,4,0,0
027ed81549,2,1,1
0631a2bada,5,1,0
388f91c9fc,4,4,0
3c50b2cfee,5,4,0
8bc92d52ca,6,4,0
de763b0e96,6,6,0
df4a586b4b,5,2,0
e9cb2c3241,8,2,0
f85f2918b4,1,0,1
015eb79ef2,10,3,3
04aa37b0f4,2,1,1
2c5ceb3f93,1,5,1
6bc92270c1,5,3,0
8e723970c8,3,5,0
eddff36675,1,0,1
159bb27976,6,3,0
1da65bf5ad,3,2,1
1f3e32bb42,5,7,0
280dc99bcb,2,2,1
4f23c13252,3,2,1
7f1613a973,6,6,0
827175d1ad,3,8,0
ad4e315038,8,14,3
d87c9d435f,6,5,0
d990a4fa9b,2,2,1
fa266cdb7c,3,1,1
3042e6d8bc,5,6,0
3fea94b380,2,5,1
77fd6a5350,4,4,0
78e5d751c3,1,4,1
8878d25141,3,4,0
a9c31c0efa,6,31,3
08bac15459,4,1,0
12fdddffd9,4,5,0
1e92b8c7b1,2,1,1
26c6ee8658,3,3,0
48e31ea125,4,0,0
6ed1dce17a,1,3,1
98e120a7af,2,2,1
aea1f840ea,3,2,1
b259482a07,9,10,3
b4ba7e15aa,2,0,1
d106f133d3,7,7,3
dd7af9bc83,3,1,1
f22996ef1c,5,3,0
01af27a678,1,0,1
044f65b60b,1,0,1
084a1f7967,1,1,1
08857fd0aa,2,2,1
097f09d9ee,1,0,1
09f2b666fc,1,1,1
18a96d8981,1,1,1
1b8c5d23c2,1,0,1
1d15365fd4,1,0,1
1fdd79a957,1,0,1
2590689f13,1,0,1
27095c981a,1,1,1
2d33144a89,1,1,1
429e23a1ea,1,0,1
479a741734,1,0,1
47bc2230a4,1,1,1
52c5885073,1,1,1
5cb789df68,1,0,1
5e2c2064b7,1,0,1
5e80f22f38,1,1,1
6047ab8fef,1,0,1
6b04bfc735,1,1,1
6c05af2428,1,1,1
6c39666ac0,1,0,1
70c88afedd,1,0,1
78f693840c,1,1,1
7c46d39297,1,0,1
7eca27becd,1,0,1
803b02667f,1,1,1
823bd8100b,1,1,1
865373df31,1,1,1
8e2afeacb0,1,1,1
8eed169c01,1,1,1
91cf0be2e3,1,1,1
92504af3c0,1,1,1
97b14a3535,1,1,1
986ac58532,1,1,1
99efc64e8c,1,0,1
9aafd839a6,1,1,1
9e7c58bd69,1,1,1
a81ad2e99a,1,1,1
ad04e210d7,1,1,1
b00ce0e7b0,1,0,1
b00e00c7eb,1,1,1
be9f80d947,1,0,1
c13c98fb21,1,1,1
c96f90f919,1,0,1
ca9831073a,1,1,1
cb2f3c34b4,1,0,1
ccb881b653,1,1,1
d45abcc84c,1,0,1
df2f4b6537,1,0,1
e51b33bb24,1,0,1
e5cdf18f97,1,1,1
e7bd703a86,1,1,1
e8f2ede971,2,1,1
eb01042eaf,1,1,1
f49f587cf9,1,1,1
f8c628b293,1,0,1
f8f631b532,1,0,1
fd7e38553d,1,0,1
fe365aaccb,1,1,1
eb52e50691,2,0,1
dc4cf961dc,3,2,1
325f48ed77,3,2,1
8ba00dede7,2,2,1
b1ec75bfc5,1,2,1
73c7b7dbee,3,1,1
b15d1abe98,1,0,1
ecee86d34b,2,1,1
82dd646a07,2,0,1
ace811b86f,2,2,1
4ee7279db3,1,2,1
98e5e65798,3,2,1
e33cc889ac,2,2,1
0849fa992f,1,2,1
6d7c3f9d48,1,0,1
c08ec69365,2,2,1
24f7c86c8f,2,2,1
3f389e5ce2,2,2,1
53b74b00b8,2,2,1
7c3daf7afd,2,0,1
9f82b6c93e,2,1,1
d1b00c9320,2,2,1
b7de406238,3,2,1
3523c95e5e,2,2,1
df18fc59a5,2,0,1
7939afb62c,2,1,1
909fe3ce23,2,2,1
259cc6c372,2,1,1
811d25c048,2,3,1
dd17c163eb,2,2,1
f929440452,3,2,1
5c42791f81,1,0,1
9715698bd5,2,2,1
dd16dbf322,3,3,0
423248380e,4,5,0
5c2bb9db5b,1,0,1
947801e350,1,2,1
e40f9a7c29,2,1,1
4a6c5945d9,2,2,1
73e9e8b379,3,2,1
9bbf669279,2,1,1
baf1cd71a0,3,3,0
f48f3fd823,3,3,0
95d915af71,1,2,1
c24ad6a798,2,2,1
3557d902a7,1,0,1
55394c845c,2,3,1
626a424082,2,0,1
8c437feaf3,3,3,0
f19a54da08,3,15,0
10a46caac9,2,3,1
6b2cc32589,1,2,1
06b38728d4,1,3,1
1ab7efe893,6,9,3
4ed616af67,3,3,0
a6af1cdda0,1,2,1
b474c2e259,2,1,1
d284c3a01e,2,2,1
03a26d8931,2,1,1
c998ef983a,2,3,1
61a3c299ec,2,2,1
89b22398d9,3,4,0
8d06f423f6,3,2,1
d73025552a,2,4,1
0c3ff19775,2,1,1
755a328610,4,5,0
6fd29e9bf3,3,7,0
75c7d67f8a,2,1,1
c6ffa778d1,3,2,1
3722398d10,2,1,1
f47ef3fb9f,2,2,1
1712bf2d39,3,3,0
3ac6fe481e,3,2,1
f052e98c58,2,1,1
5939759347,4,4,0
7fb3d60ccf,5,4,0
906e4250e7,3,1,1
91c82831e1,1,3,1
04ead575b0,3,3,0
6b7eb8686a,2,0,1
b9704765f8,3,1,1
0a9fbd9dbe,3,4,0
18171306f8,1,0,1
31062744e0,3,3,0
7b5ffb5b47,5,1,0
7d712f80b5,2,3,1
9dde121db6,2,1,1
b2168e500a,3,4,0
d43334ed51,4,1,0
038b2c7e70,3,7,0
08e3d18cd4,2,1,1
0d4c3edaad,1,2,1
61f77bf33c,2,1,1
aa2d460dc6,2,2,1
ca55822279,4,3,0
f71467071c,3,3,0
1271079cde,2,2,1
24279eb985,2,1,1
35bb281ec5,3,3,0
bc0b1e09ca,3,3,0
ded96e9602,2,3,1
1a0bd9f871,4,6,0
33b6d4d8f2,3,3,0
7d78ca5db1,3,3,0
8c8642b10f,4,3,0
9428913679,2,4,1
9a525e7a0b,2,1,1
e66de9fdbe,3,2,1
2ecebd8933,4,2,0
414a69d19f,3,3,0
a0d28b618b,3,1,1
d8caa8a910,3,2,1
e2ece74647,2,1,1
1c57488110,4,3,0
20ffc1ead3,3,2,1
2b45f10f5f,3,5,0
452c5fa1e2,1,2,1
7c2197002b,5,6,0
8940bd7b1b,4,4,0
d44dded2df,5,5,0
f9f2b3201b,4,0,0
a63875622c,2,1,1
c89c5b6ccb,1,2,1
f9ba5ea02f,4,5,0
ff424852a3,5,3,0
73ab549954,3,3,0
850c846023,4,3,0
922892fb46,1,2,1
a0c5ddb52d,2,0,1
c190f1c82f,3,0,1
f6b8d82202,9,10,3
0413a3fffe,6,3,0
2fedd81b19,2,0,1
40f35f021c,1,4,1
417c106189,3,1,1
6b83765d4e,7,8,3
7a89becbd7,3,3,0
ab2df79d04,4,2,0
350c5ea45a,4,1,0
559d82b803,3,1,1
d579a31c54,3,1,1
eaf2577bc8,2,1,1
10b054a73d,1,0,1
141614b582,3,3,0
236820c97f,2,1,1
253a71db32,1,2,1
9047db355e,5,4,0
93e87412a2,2,2,1
2b459437c1,1,0,1
440b9e0429,2,1,1
5854594ea5,5,4,0
0c4323ace5,4,2,0
3d9e341318,3,0,1
7a7fd1c02d,3,2,1
8bd6ef9c19,8,5,3
8dc5aeb0ba,4,4,0
aa6f12dffe,5,5,0
f3ea612652,3,3,0
0154f47773,2,1,1
109f014316,6,3,0
b6d668a72b,4,2,0
c3719f3c2e,5,6,0
ed80309131,4,4,0
f851b5611f,4,4,0
141a7baab4,5,3,0
3ad3eb6e36,4,3,0
6f844de499,4,3,0
83c86cb5aa,2,3,1
ba7e903b1e,4,2,0
ff007ab227,1,2,1
45cc85413a,2,0,1
4a2e9f009c,4,3,0
7fa3432215,2,3,1
8b1775c9cb,5,6,0
fa0ea6dfeb,2,1,1
c60d497879,2,4,1
09eb2d6e33,4,3,0
23d80c7b52,2,1,1
338f8efc19,1,0,1
4994c032ca,2,0,1
6233f99f94,3,3,0
774eb7ea6d,3,2,1
8c2a74f0c3,2,4,1
c6e8e46271,2,0,1
c78dbc0c47,1,5,1
e462864e42,2,2,1
1f945db67e,2,0,1
4e20319c8a,7,7,3
55f2098d6b,2,2,1
60001ff922,4,4,0
87572b6b4f,1,10,0
bfb3cf015f,5,4,0
d0d4a47364,1,4,1
d3bc645a20,4,2,0
09a3dbbf81,5,3,0
0ce8e71ba2,6,5,0
2ff597ea47,3,6,0
56287cc7cc,3,2,1
6aea611b79,5,5,0
974d69c165,2,1,1
e0867bf809,3,1,1
e9dac0b112,5,7,0
12849c33a7,6,2,0
1bed926f78,3,2,1
a1e735c312,2,2,1
aa01ffc8e3,5,3,0
dc197ea58c,4,4,0
082ec2af26,3,4,0
195771e528,2,2,1
51cb49fa42,2,4,1
56936935e7,2,1,1
6ee933c864,4,2,0
784206f0d1,4,5,0
839e701c5e,6,9,3
939c3132b1,3,2,1
ca0f99bbe9,2,2,1
cd934c8519,1,0,1
daaec269c9,1,0,1
f6c48c2bfe,8,7,3
06e20792d6,3,3,0
1b025b82c6,4,1,0
324416697d,3,1,1
426fd34754,4,7,0
65699852b5,3,3,0
8e4b689224,2,1,1
c00519e9e4,2,0,1
c462142ec0,4,1,0
d07db058fe,4,2,0
17e2ffdedb,2,3,1
1e1e3200b5,4,1,0
3856b7ad8c,5,2,0
65855d811a,1,3,1
68910a0e13,1,8,1
6fe660ffcf,5,5,0
b0d4f6e0fd,3,3,0
b164693522,3,2,1
d8525362d1,4,9,0
00b73067ad,6,9,3
2156f11681,3,3,0
2c3ea821ee,6,9,3
3f4a4c7934,4,6,0
4ebb16139a,6,2,0
57d5e9fc6e,4,9,0
76fa123c24,2,4,1
7d6243f8a0,4,3,0
896525f6be,5,2,0
8b28eaee41,5,3,0
bb1aaad0e9,7,4,0
c6b423c223,4,2,0
d7f4b59e29,4,1,0
e0c549ca83,6,7,0
e597b0df10,8,3,0
e9d6158175,3,3,0
011ad8170e,1,1,1
01da62081a,2,1,1
047e0ead47,1,1,1
0a382c9393,1,1,1
0d65979b36,1,1,1
100af8d133,1,0,1
11b995900a,1,1,1
19f5f8c0ac,1,1,1
2b048097ec,1,1,1
2d3c2ea3c7,1,1,1
324e948770,1,0,1
33e4063272,1,1,1
348e32d44a,1,0,1
4080fea49f,1,1,1
412d34b0ba,1,1,1
467302bed7,1,1,1
4eab4f711b,1,1,1
517fc7ff85,1,0,1
56e1ee8e79,1,0,1
5a9501b3de,2,1,1
5af2aa2b20,1,1,1
6612218467,1,1,1
6690eb3cd0,1,1,1
6c67d7dead,1,1,1
702e3ed109,1,0,1
7352ca5422,1,0,1
737a398d20,1,0,1
782befd2ad,1,1,1
7921160283,1,1,1
7a01bdb41c,1,0,1
7cd2c22b21,1,0,1
7e1afc5040,1,1,1
84b55ddd78,1,1,1
8781beadf4,1,1,1
8bc9e870a1,1,1,1
9143b6c5dc,1,1,1
95626e7e03,1,0,1
9f2d16d309,1,1,1
a26d94846b,1,1,1
a431557b35,1,1,1
a4df11187d,1,0,1
a5fb846a3b,1,1,1
a92a2ef5ca,1,1,1
aa947b92a3,1,0,1
abe2720cf8,1,1,1
af73b778eb,1,1,1
b1034492a6,0,0,1
b241e84814,1,1,1
b4cd6e9424,1,0,1
c87663d594,1,1,1
ca0ff19fb9,1,0,1
d17e066275,1,0,1
